"","source","rise1.3","rise2.3","Location","SubjectPool","Setting","Pencil","tempt","lkl"
"6825","vcu",NA,6,"Department of Psychology, Virginia Commonwealth University, Richmond, VA 23284","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,6
"6826","mcdanielonline",NA,5,"Department of Psychology, McDaniel College, Westminster, MD 21157","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,5
"6827","loyola",6,NA,"Department of Psychology, Loyola University Chicago, Chicago, IL 60626","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,6
"6828","vcu",1,NA,"Department of Psychology, Virginia Commonwealth University, Richmond, VA 23284","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1
"6829","simmons",3,NA,"Simmons College, Boston, MA","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,3
"6830","mcdanielonline",NA,3,"Department of Psychology, McDaniel College, Westminster, MD 21157","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,3
"6831","mcdanielonline",NA,7,"Department of Psychology, McDaniel College, Westminster, MD 21157","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,7
"6832","simmons",2,NA,"Simmons College, Boston, MA","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2
"6833","simmons",NA,2,"Simmons College, Boston, MA","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,2
"6834","loyola",5,NA,"Department of Psychology, Loyola University Chicago, Chicago, IL 60626","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,5
"6835","loyola",NA,7,"Department of Psychology, Loyola University Chicago, Chicago, IL 60626","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,7
"6836","vcu",NA,5,"Department of Psychology, Virginia Commonwealth University, Richmond, VA 23284","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,5
"6837","vcu",NA,4,"Department of Psychology, Virginia Commonwealth University, Richmond, VA 23284","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,4
"6838","vcu",NA,2,"Department of Psychology, Virginia Commonwealth University, Richmond, VA 23284","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,2
"6839","vcu",NA,5,"Department of Psychology, Virginia Commonwealth University, Richmond, VA 23284","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,5
"6840","yale",2,NA,"Yale University, New Haven, CT","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2
"6841","vcu",1,NA,"Department of Psychology, Virginia Commonwealth University, Richmond, VA 23284","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1
"6842","vcu",NA,8,"Department of Psychology, Virginia Commonwealth University, Richmond, VA 23284","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,8
"6843","vcu",NA,2,"Department of Psychology, Virginia Commonwealth University, Richmond, VA 23284","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,2
"6844","vcu",5,NA,"Department of Psychology, Virginia Commonwealth University, Richmond, VA 23284","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,5
"6845","vcu",NA,1,"Department of Psychology, Virginia Commonwealth University, Richmond, VA 23284","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,1
"6846","mcdanielonline",NA,5,"Department of Psychology, McDaniel College, Westminster, MD 21157","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,5
"6847","mcdanielonline",3,NA,"Department of Psychology, McDaniel College, Westminster, MD 21157","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,3
"6848","mcdanielonline",5,NA,"Department of Psychology, McDaniel College, Westminster, MD 21157","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,5
"6849","mcdanielonline",3,NA,"Department of Psychology, McDaniel College, Westminster, MD 21157","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,3
"6850","armstrong",1,NA,"Armstrong Atlantic State University, Savannah, GA","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1
"6851","tamucc",NA,2,"Department of Psychology, Counseling, and Special Education, Texas A&M University-Commerce, Commerce, TX 75429","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,2
"6852","armstrong",4,NA,"Armstrong Atlantic State University, Savannah, GA","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,4
"6853","tamucc",3,NA,"Department of Psychology, Counseling, and Special Education, Texas A&M University-Commerce, Commerce, TX 75429","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,3
"6854","tamucc",NA,5,"Department of Psychology, Counseling, and Special Education, Texas A&M University-Commerce, Commerce, TX 75429","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,5
"6855","tamucc",NA,6,"Department of Psychology, Counseling, and Special Education, Texas A&M University-Commerce, Commerce, TX 75429","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,6
"6856","tamucc",5,NA,"Department of Psychology, Counseling, and Special Education, Texas A&M University-Commerce, Commerce, TX 75429","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,5
"6857","armstrong",9,NA,"Armstrong Atlantic State University, Savannah, GA","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,9
"6858","armstrong",NA,3,"Armstrong Atlantic State University, Savannah, GA","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,3
"6859","armstrong",NA,5,"Armstrong Atlantic State University, Savannah, GA","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,5
"6860","yale",NA,2,"Yale University, New Haven, CT","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,2
"6861","yale",1,NA,"Yale University, New Haven, CT","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1
"6862","loyola",NA,2,"Department of Psychology, Loyola University Chicago, Chicago, IL 60626","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,2
"6863","loyola",6,NA,"Department of Psychology, Loyola University Chicago, Chicago, IL 60626","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,6
"6864","loyola",NA,8,"Department of Psychology, Loyola University Chicago, Chicago, IL 60626","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,8
"6865","umich",NA,2,"University of Michigan","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,2
"6866","umich",NA,1,"University of Michigan","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,1
"6867","umich",NA,4,"University of Michigan","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,4
"6868","umich",NA,2,"University of Michigan","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,2
"6869","umich",NA,3,"University of Michigan","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,3
"6870","umich",1,NA,"University of Michigan","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1
"6871","umich",8,NA,"University of Michigan","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,8
"6872","umich",NA,7,"University of Michigan","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,7
"6873","umich",NA,2,"University of Michigan","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,2
"6874","umich",NA,3,"University of Michigan","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,3
"6875","umich",6,NA,"University of Michigan","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,6
"6876","umich",NA,2,"University of Michigan","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,2
"6877","umich",7,NA,"University of Michigan","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,7
"6878","umich",5,NA,"University of Michigan","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,5
"6879","umich",NA,4,"University of Michigan","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,4
"6880","umich",NA,7,"University of Michigan","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,7
"6881","umich",NA,1,"University of Michigan","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,1
"6882","umich",NA,3,"University of Michigan","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,3
"6883","umich",NA,3,"University of Michigan","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,3
"6884","umich",NA,1,"University of Michigan","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,1
"6885","umich",4,NA,"University of Michigan","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,4
"6886","umich",2,NA,"University of Michigan","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2
"6887","umich",NA,7,"University of Michigan","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,7
"6888","umich",NA,7,"University of Michigan","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,7
"6889","umich",1,NA,"University of Michigan","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1
"6890","umich",NA,3,"University of Michigan","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,3
"6891","umich",NA,2,"University of Michigan","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,2
"6892","umich",2,NA,"University of Michigan","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2
"6893","vcu",7,NA,"Department of Psychology, Virginia Commonwealth University, Richmond, VA 23284","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,7
"6894","vcu",NA,3,"Department of Psychology, Virginia Commonwealth University, Richmond, VA 23284","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,3
"6895","vcu",NA,1,"Department of Psychology, Virginia Commonwealth University, Richmond, VA 23284","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,1
"6896","vcu",4,NA,"Department of Psychology, Virginia Commonwealth University, Richmond, VA 23284","Yes","In a lab","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,4
